City,Date,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,WindSpeed,WindDirection,Rain,month,day_of_week,day_of_year
Delhi,2020-04-10,94.2,45.6,194.3,98.3,103.5,49.3,7.53,62.8,101.2,13.92,29.37,1.24,484.5,Moderate,25.254166666666666,50.583333333333336,2.0695833333333336,269.9583333333333,0.0,4,4,101
Delhi,2020-04-11,268.4,305.4,184.0,38.7,232.3,45.5,0.61,62.1,185.0,7.96,8.53,7.29,170.9,Good,26.795833333333334,47.833333333333336,2.262916666666667,222.70833333333334,0.0,4,5,102
Delhi,2020-04-12,223.8,561.9,87.1,118.2,45.8,31.7,4.65,51.4,62.4,2.59,27.57,7.5,63.3,Good,27.47083333333333,45.541666666666664,3.060833333333333,312.875,0.0,4,6,103
Delhi,2020-04-13,470.9,129.8,143.2,0.2,243.2,36.5,4.53,46.4,147.2,15.18,19.05,5.4,255.4,Severe,28.645833333333332,44.666666666666664,2.9891666666666663,307.4166666666667,0.0,4,0,104
Delhi,2020-04-14,50.8,517.6,39.4,13.3,110.9,4.2,8.69,47.1,163.0,11.15,21.11,1.78,127.7,Very Poor,29.166666666666668,46.416666666666664,2.1045833333333333,174.08333333333334,0.0,4,1,105
Delhi,2020-04-15,304.8,337.2,168.4,80.1,146.0,8.9,9.53,50.4,16.7,5.92,13.49,7.9,23.9,Very Poor,29.416666666666668,45.541666666666664,2.629583333333333,118.79166666666667,0.0,4,2,106
Delhi,2020-04-16,231.6,261.6,101.1,139.7,182.4,20.4,5.47,54.5,26.4,8.52,9.44,5.74,263.7,Moderate,29.4875,41.958333333333336,2.5970833333333334,268.0416666666667,0.0,4,3,107
Delhi,2020-04-17,111.4,551.0,67.6,27.2,212.0,9.2,0.82,94.4,181.5,11.08,29.63,0.12,292.4,Moderate,29.041666666666668,36.25,3.4283333333333332,171.625,0.0,4,4,108
Delhi,2020-04-18,141.7,259.1,89.1,45.1,87.4,26.0,6.34,99.6,198.5,15.95,3.83,9.16,343.0,Severe,28.625,40.125,3.5191666666666666,109.16666666666667,0.0,4,5,109
Delhi,2020-04-19,327.5,101.8,66.4,36.6,185.0,49.3,1.75,12.2,182.0,9.04,20.1,7.58,94.9,Satisfactory,27.4375,46.25,2.67375,280.75,0.1,4,6,110
Delhi,2020-04-20,325.9,171.0,152.0,99.3,215.9,47.9,1.88,26.1,126.2,12.18,4.26,8.82,432.3,Very Poor,26.170833333333334,48.875,1.9983333333333333,180.95833333333334,0.8,4,0,111
Delhi,2020-04-21,207.6,131.6,95.7,122.6,24.5,48.1,1.85,33.3,37.3,9.7,0.94,1.8,144.8,Moderate,25.983333333333334,51.791666666666664,2.3595833333333336,133.75,0.0,4,1,112
Delhi,2020-04-22,406.6,132.2,96.2,28.8,123.0,6.5,8.74,5.9,174.8,4.8,1.13,9.95,232.7,Good,27.1125,44.791666666666664,2.12625,177.20833333333334,0.0,4,2,113
Delhi,2020-04-23,403.7,469.5,107.8,83.8,175.0,33.5,5.75,93.9,92.2,8.58,14.42,4.2,286.5,Poor,28.425,41.25,2.4341666666666666,224.375,0.0,4,3,114
Delhi,2020-04-24,374.1,147.0,193.6,18.4,245.8,46.9,6.36,59.4,23.7,16.99,22.15,1.3,495.6,Poor,28.575,43.916666666666664,2.04625,122.58333333333333,0.0,4,4,115
Delhi,2020-04-25,297.5,461.7,104.1,130.3,179.1,4.3,8.73,15.7,175.1,16.87,14.05,0.51,44.6,Very Poor,28.204166666666666,45.166666666666664,1.92875,144.66666666666666,0.5,4,5,116
Delhi,2020-04-26,330.5,520.8,174.9,11.0,43.9,5.8,6.55,32.5,191.2,7.67,13.85,6.81,174.5,Good,26.608333333333334,61.083333333333336,3.99875,119.5,0.3,4,6,117
Delhi,2020-04-27,401.8,259.1,188.8,7.8,212.3,37.6,9.55,14.7,189.3,19.19,2.42,9.35,305.3,Very Poor,25.400000000000002,69.58333333333333,4.447916666666667,106.75,8.8,4,0,118
Delhi,2020-04-28,73.0,587.5,1.1,48.1,81.5,36.2,6.75,71.0,114.5,18.32,4.77,1.55,104.5,Moderate,26.400000000000002,65.29166666666667,2.3891666666666667,173.75,0.30000000000000004,4,1,119
Delhi,2020-04-29,424.2,15.4,34.0,22.0,148.1,24.5,9.97,36.4,177.7,7.92,6.97,6.61,271.0,Moderate,28.3625,58.25,1.9408333333333332,188.91666666666666,0.0,4,2,120
Delhi,2020-04-30,99.8,567.9,10.4,90.3,32.5,31.7,6.22,64.9,189.8,6.23,15.53,6.32,109.1,Good,29.02916666666667,54.583333333333336,2.9479166666666665,154.125,0.3,4,3,121
Delhi,2020-05-01,219.3,21.4,117.2,127.5,82.3,44.2,3.27,14.9,99.7,15.52,23.23,4.89,98.4,Satisfactory,30.054166666666664,56.291666666666664,2.6004166666666664,179.54166666666666,0.0,5,4,122
Delhi,2020-05-02,336.0,77.9,71.9,112.3,190.3,27.0,1.79,20.5,143.6,0.48,7.64,2.9,186.2,Good,28.9875,58.541666666666664,4.9887500000000005,109.91666666666667,0.0,5,5,123
Delhi,2020-05-03,325.7,561.4,154.4,41.1,184.3,4.2,0.71,53.1,92.4,1.57,26.38,0.43,122.8,Severe,27.795833333333334,64.0,3.58375,108.75,14.299999999999999,5,6,124
Delhi,2020-05-04,254.4,287.6,179.9,143.8,185.7,26.2,8.57,9.9,120.5,19.15,15.54,1.62,28.7,Moderate,27.15416666666667,67.08333333333333,1.8787500000000001,73.95833333333333,0.1,5,0,125
Delhi,2020-05-05,478.9,588.8,127.0,38.4,139.1,29.2,1.48,65.4,29.6,13.38,8.13,2.04,479.9,Very Poor,28.59583333333333,52.416666666666664,2.0633333333333335,188.33333333333334,0.2,5,1,126
Delhi,2020-05-06,328.3,564.3,92.5,115.0,9.0,26.7,0.54,41.2,85.8,9.09,6.32,6.84,336.4,Good,28.625,48.458333333333336,2.1054166666666667,173.125,0.0,5,2,127
Delhi,2020-05-07,404.2,244.2,198.8,83.1,216.1,15.6,7.48,30.4,172.7,6.1,5.4,8.61,377.3,Satisfactory,28.537499999999998,45.583333333333336,2.6733333333333333,150.08333333333334,0.0,5,3,128
Delhi,2020-05-08,53.9,218.0,170.1,43.6,221.7,0.4,9.81,8.2,144.5,2.71,11.81,3.34,106.0,Very Poor,30.366666666666664,42.708333333333336,2.3945833333333333,157.54166666666666,0.0,5,4,129
Delhi,2020-05-09,148.4,330.7,146.3,106.6,134.9,44.8,5.74,84.2,162.3,17.91,19.34,2.86,73.4,Satisfactory,31.004166666666666,45.333333333333336,2.665,109.66666666666667,0.5,5,5,130
Delhi,2020-05-10,124.1,456.1,95.3,123.2,212.9,46.7,6.95,52.0,177.8,9.32,21.62,2.65,497.4,Satisfactory,29.479166666666668,56.291666666666664,3.5658333333333334,114.375,0.0,5,6,131
Delhi,2020-05-11,393.4,142.2,10.9,20.5,61.6,0.7,5.85,6.7,112.3,17.89,21.36,7.17,222.6,Very Poor,29.079166666666666,57.208333333333336,3.06875,121.54166666666667,0.1,5,0,132
Delhi,2020-05-12,491.5,352.9,157.4,139.4,164.4,44.0,2.04,35.0,182.6,18.08,17.54,3.67,272.9,Moderate,29.25833333333333,55.916666666666664,2.5858333333333334,108.125,0.0,5,1,133
Delhi,2020-05-13,167.5,499.7,70.0,84.2,241.9,42.0,2.65,45.6,25.5,14.06,10.49,9.38,63.9,Severe,29.65833333333333,57.291666666666664,2.0820833333333333,220.25,0.0,5,2,134
Delhi,2020-05-14,95.9,537.6,134.6,107.0,232.2,44.0,0.11,62.5,175.7,14.81,29.9,0.74,332.1,Severe,30.337500000000002,55.375,2.085,138.75,0.0,5,3,135
Delhi,2020-05-15,185.2,326.0,101.1,54.3,172.8,38.9,7.21,49.0,193.7,5.96,27.0,6.48,43.2,Very Poor,31.429166666666664,41.541666666666664,3.4858333333333333,323.6666666666667,0.0,5,4,136
Delhi,2020-05-16,331.0,275.3,59.0,10.4,241.7,36.2,0.78,22.5,111.3,6.68,5.5,2.69,260.4,Severe,31.245833333333334,34.458333333333336,3.3966666666666665,313.3333333333333,0.0,5,5,137
Delhi,2020-05-17,193.9,174.6,184.5,95.3,175.7,17.0,6.29,7.0,56.7,11.55,20.86,5.7,55.0,Satisfactory,31.5,35.5,2.2912500000000002,295.5,0.0,5,6,138
Delhi,2020-05-18,363.8,405.7,98.4,103.7,215.1,12.1,9.94,19.2,97.6,9.17,27.37,1.78,308.8,Severe,30.849999999999998,33.958333333333336,2.6125000000000003,274.125,0.0,5,0,139
Delhi,2020-05-19,225.0,116.2,75.6,40.0,48.1,27.0,7.93,61.7,132.0,10.64,20.03,4.6,13.0,Satisfactory,30.8875,28.791666666666668,2.1341666666666668,273.0416666666667,0.0,5,1,140
Delhi,2020-05-20,270.1,528.4,117.9,2.8,226.0,26.4,4.56,2.3,0.5,15.07,4.26,8.26,429.5,Severe,30.520833333333332,27.916666666666668,3.5233333333333334,319.875,0.0,5,2,141
Delhi,2020-05-21,485.5,6.8,0.3,0.4,152.7,18.9,8.8,48.3,34.2,5.8,17.59,4.28,186.6,Moderate,31.78333333333333,29.208333333333332,3.793333333333333,302.3333333333333,0.0,5,3,142
Delhi,2020-05-22,386.1,60.9,183.6,68.7,136.5,8.4,7.83,14.8,128.3,6.09,26.56,5.19,436.5,Good,32.9125,32.083333333333336,1.9058333333333335,194.75,0.0,5,4,143
Delhi,2020-05-23,8.5,194.7,33.1,81.2,152.2,6.5,7.69,37.7,25.6,19.85,18.73,4.97,175.7,Good,33.729166666666664,32.666666666666664,2.544583333333333,127.625,0.0,5,5,144
Delhi,2020-05-24,186.8,377.6,159.6,40.6,156.0,1.0,5.67,26.4,179.3,10.14,25.34,1.26,324.0,Satisfactory,34.52916666666667,32.291666666666664,3.0816666666666666,252.5,0.0,5,6,145
Delhi,2020-05-25,337.2,206.2,25.2,17.4,197.9,46.3,1.46,91.6,192.4,13.11,29.22,8.13,403.8,Good,34.987500000000004,24.625,3.435416666666667,303.7916666666667,0.0,5,0,146
Delhi,2020-05-26,440.2,255.8,154.2,24.1,4.9,42.5,0.82,35.5,48.1,17.53,20.14,1.56,280.5,Very Poor,36.30833333333333,21.708333333333332,2.7733333333333334,253.66666666666666,0.0,5,1,147
Delhi,2020-05-27,381.8,141.5,111.1,92.3,203.8,38.8,3.62,34.6,53.2,0.86,1.69,7.49,236.9,Very Poor,35.52916666666667,23.708333333333332,2.3720833333333333,172.79166666666666,0.0,5,2,148
Delhi,2020-05-28,470.4,65.7,175.1,106.2,167.4,27.5,6.33,1.0,73.7,3.34,23.1,3.58,84.1,Good,32.737500000000004,43.125,5.350833333333333,118.83333333333333,0.0,5,3,149
Delhi,2020-05-29,498.2,590.0,148.2,12.2,90.1,44.1,3.08,1.4,150.0,7.66,16.9,7.19,334.6,Satisfactory,30.308333333333334,56.875,5.5008333333333335,106.70833333333333,4.0,5,4,150
Delhi,2020-05-30,121.5,136.4,183.8,103.7,26.3,39.8,3.83,71.8,85.6,7.39,29.39,3.09,196.3,Good,28.104166666666668,62.125,3.225,130.58333333333334,4.7,5,5,151
Delhi,2020-05-31,47.7,428.5,107.3,55.0,230.8,3.2,2.46,51.9,66.8,4.07,14.26,7.88,112.1,Poor,26.870833333333334,69.70833333333333,1.8933333333333333,134.125,0.2,5,6,152
Delhi,2020-06-01,83.2,267.9,118.6,46.8,216.3,37.7,9.0,35.0,75.2,14.97,13.96,7.45,232.5,Severe,27.816666666666666,68.04166666666667,1.6495833333333332,160.625,0.0,6,0,153
Delhi,2020-06-02,210.0,257.9,171.5,41.7,125.8,31.5,9.01,17.7,32.1,17.74,21.97,7.88,411.3,Moderate,29.133333333333336,63.458333333333336,1.67875,199.625,0.0,6,1,154
Delhi,2020-06-03,460.2,313.6,33.2,123.8,146.3,17.0,3.24,5.6,41.7,11.46,29.9,4.1,107.3,Satisfactory,29.870833333333334,58.583333333333336,1.5754166666666667,187.625,0.0,6,2,155
Delhi,2020-06-04,482.4,359.8,17.2,145.5,240.7,9.0,7.6,44.1,87.7,16.39,12.12,4.75,307.9,Severe,29.679166666666664,57.333333333333336,1.9962499999999999,161.33333333333334,0.0,6,3,156
Delhi,2020-06-05,53.4,82.9,122.4,59.1,87.5,28.7,7.58,33.8,12.6,9.82,2.99,7.88,100.6,Very Poor,29.03333333333333,60.875,2.075833333333333,175.25,0.30000000000000004,6,4,157
Delhi,2020-06-06,290.9,438.6,90.3,118.3,246.1,23.8,2.8,18.2,146.1,14.27,9.8,8.85,191.4,Poor,29.5625,58.666666666666664,2.06,139.04166666666666,0.0,6,5,158
Delhi,2020-06-07,151.3,162.0,100.8,105.4,34.0,33.6,1.79,41.2,128.2,18.56,27.81,2.2,157.9,Moderate,30.47083333333333,60.416666666666664,1.8820833333333333,211.04166666666666,1.0,6,6,159
Delhi,2020-06-08,281.7,516.0,188.7,78.8,88.0,28.5,4.43,33.1,177.6,17.19,18.33,5.5,75.1,Poor,30.704166666666666,61.583333333333336,1.86125,183.33333333333334,0.0,6,0,160
Delhi,2020-06-09,295.8,226.0,77.2,39.5,88.4,19.9,2.85,67.8,179.0,0.88,1.95,9.4,51.8,Good,32.579166666666666,55.541666666666664,1.7699999999999998,197.20833333333334,0.0,6,1,161
Delhi,2020-06-10,415.2,206.8,147.8,25.7,133.0,36.7,0.25,4.6,143.2,16.14,3.21,5.91,170.0,Moderate,33.44166666666667,54.458333333333336,2.146666666666667,250.08333333333334,0.0,6,2,162
Delhi,2020-06-11,475.5,326.3,22.6,138.4,56.1,1.5,5.4,51.5,75.6,2.23,2.19,4.95,309.6,Severe,32.791666666666664,59.0,1.9008333333333332,83.0,0.0,6,3,163
Delhi,2020-06-12,295.4,554.5,187.5,64.2,222.6,3.5,4.67,91.3,148.5,19.9,25.87,4.24,103.0,Poor,33.53333333333334,53.875,2.4975,134.0,0.0,6,4,164
Delhi,2020-06-13,244.7,101.0,112.6,14.3,199.5,6.3,1.2,58.2,133.0,0.07,13.54,8.25,68.2,Good,33.375,56.75,2.4066666666666667,90.08333333333333,0.0,6,5,165
Delhi,2020-06-14,492.2,553.6,58.6,57.3,151.6,32.9,1.37,6.5,65.9,7.72,12.87,4.99,496.6,Poor,33.458333333333336,57.541666666666664,2.3091666666666666,149.20833333333334,0.0,6,6,166
Delhi,2020-06-15,373.7,124.9,101.9,80.0,107.4,38.0,1.93,52.3,167.8,4.09,18.83,7.27,85.1,Satisfactory,34.020833333333336,50.708333333333336,2.151666666666667,198.41666666666666,0.0,6,0,167
Delhi,2020-06-16,334.1,227.7,118.6,25.2,189.4,14.9,1.45,58.2,3.8,2.45,7.28,4.15,412.7,Poor,33.666666666666664,50.166666666666664,2.316666666666667,150.29166666666666,0.1,6,1,168
Delhi,2020-06-17,18.2,543.1,142.9,12.7,12.8,0.5,9.73,14.7,184.1,15.27,21.39,7.27,56.7,Satisfactory,33.6875,53.75,3.0241666666666664,99.29166666666667,0.0,6,2,169
Delhi,2020-06-18,129.3,185.1,113.7,143.0,135.9,16.0,1.77,96.2,123.1,6.43,0.01,5.12,94.4,Severe,34.37916666666667,52.375,2.65375,149.33333333333334,0.0,6,3,170
Delhi,2020-06-19,36.0,593.9,70.9,4.4,125.5,43.9,1.15,12.0,197.8,2.36,28.19,8.38,463.0,Severe,34.61666666666667,55.375,2.8925,110.45833333333333,0.0,6,4,171
Delhi,2020-06-20,280.1,526.0,136.5,107.6,93.8,46.3,7.54,50.5,91.4,6.97,12.22,6.66,8.1,Good,33.55416666666667,55.875,2.99,199.45833333333334,1.1,6,5,172
Delhi,2020-06-21,362.7,544.0,47.9,85.2,197.3,37.3,0.35,94.1,41.5,12.9,12.83,3.09,333.5,Very Poor,32.86666666666667,57.708333333333336,2.1983333333333333,113.29166666666667,0.0,6,6,173
Delhi,2020-06-22,417.6,522.6,58.8,1.5,110.4,19.4,7.61,62.5,20.6,4.5,2.1,6.72,430.2,Satisfactory,31.433333333333334,63.875,1.8425,96.91666666666667,1.3,6,0,174
Delhi,2020-06-23,103.7,0.3,40.4,49.6,233.0,19.9,5.28,91.9,183.6,3.59,26.95,6.87,298.1,Poor,31.308333333333334,65.45833333333333,3.860416666666667,106.20833333333333,1.6,6,1,175
Delhi,2020-06-24,218.9,589.1,45.6,90.9,165.4,14.4,0.12,26.3,128.6,15.9,25.46,8.79,98.1,Poor,30.079166666666666,73.95833333333333,3.11,107.125,2.4,6,2,176
Delhi,2020-06-25,17.8,269.3,184.1,17.5,195.8,38.3,9.64,64.0,101.0,17.2,21.84,1.03,8.8,Severe,31.570833333333336,69.04166666666667,1.2845833333333334,218.66666666666666,0.0,6,3,177
Delhi,2020-06-26,294.2,271.2,0.4,126.6,11.9,46.1,9.28,36.6,150.9,18.74,2.83,0.75,255.9,Moderate,32.18333333333333,67.08333333333333,2.5208333333333335,245.5,0.5,6,4,178
Delhi,2020-06-27,435.1,97.5,77.6,70.3,146.6,39.9,6.9,60.7,176.8,18.99,17.15,3.6,426.8,Very Poor,33.56666666666667,58.5,3.5187500000000003,267.6666666666667,0.30000000000000004,6,5,179
Delhi,2020-06-28,232.3,33.0,120.7,16.3,193.3,20.2,6.33,40.0,187.4,9.55,20.09,5.15,51.4,Good,34.80416666666667,53.583333333333336,3.5429166666666667,234.58333333333334,0.0,6,6,180
Delhi,2020-06-29,218.2,204.0,41.2,32.3,87.6,0.5,9.31,45.7,19.7,19.13,9.86,7.07,17.1,Poor,33.875,57.958333333333336,3.092083333333333,167.04166666666666,0.2,6,0,181
Delhi,2020-06-30,37.0,537.6,106.4,61.5,204.5,39.8,9.51,25.0,24.7,4.75,2.38,8.54,308.8,Moderate,31.916666666666668,64.58333333333333,3.232083333333333,105.625,0.1,6,1,182
Delhi,2020-07-01,115.3,140.1,104.4,78.6,66.2,32.9,0.25,63.3,29.3,11.94,1.74,7.51,248.7,Severe,33.108333333333334,61.208333333333336,2.2745833333333336,90.75,0.0,7,2,183
Delhi,2020-07-02,102.8,139.3,139.1,82.0,86.7,35.4,4.06,42.9,182.2,14.63,22.01,7.27,109.8,Severe,34.670833333333334,56.333333333333336,1.9866666666666666,181.75,0.0,7,3,184
Delhi,2020-07-03,395.8,61.8,192.7,116.4,115.6,11.9,1.26,97.7,61.2,15.19,23.45,7.49,51.3,Very Poor,34.55416666666667,59.166666666666664,3.4341666666666666,108.04166666666667,0.0,7,4,185
Delhi,2020-07-04,319.3,166.7,172.1,73.5,32.6,20.4,0.78,37.5,3.9,11.55,9.49,7.14,443.6,Good,32.800000000000004,65.125,3.9583333333333335,108.66666666666667,0.0,7,5,186
Delhi,2020-07-05,209.7,548.9,55.4,30.6,161.7,23.0,6.81,44.4,45.6,14.73,24.24,2.74,340.1,Moderate,29.912499999999998,70.25,3.2845833333333334,66.08333333333333,1.4000000000000001,7,6,187
Delhi,2020-07-06,391.1,390.0,112.5,30.7,193.8,9.7,4.62,89.6,85.3,4.61,24.4,8.21,497.1,Good,30.733333333333334,70.33333333333333,3.0362500000000003,103.16666666666667,0.7000000000000001,7,0,188
Delhi,2020-07-07,326.9,196.1,69.4,137.1,12.8,31.1,5.65,48.8,76.7,13.05,25.65,9.08,129.2,Moderate,29.270833333333332,74.45833333333333,4.178333333333334,106.79166666666667,1.7000000000000002,7,1,189
Delhi,2020-07-08,297.3,102.1,179.1,87.5,185.0,41.0,3.68,95.1,57.3,10.85,25.07,2.98,136.1,Poor,29.058333333333334,81.125,3.436666666666667,140.0,2.3,7,2,190
Delhi,2020-07-09,495.6,130.3,199.1,56.3,104.1,23.4,5.66,84.2,138.5,19.6,18.79,2.62,440.3,Satisfactory,30.445833333333336,77.70833333333333,2.129583333333333,209.91666666666666,5.2,7,3,191
Delhi,2020-07-10,313.4,248.8,56.0,2.2,59.3,28.8,3.9,16.1,156.3,3.8,14.89,6.7,344.2,Very Poor,32.300000000000004,68.45833333333333,2.2133333333333334,265.2083333333333,2.0,7,4,192
Delhi,2020-07-11,465.5,536.1,198.7,62.8,83.0,18.6,4.21,67.6,39.8,11.62,11.95,1.55,499.0,Poor,31.570833333333336,67.625,2.9908333333333332,241.75,1.2,7,5,193
Delhi,2020-07-12,69.2,59.9,47.6,134.3,92.5,26.3,9.04,41.2,16.9,18.81,9.38,7.94,61.4,Severe,31.675,67.08333333333333,1.9349999999999998,195.5,0.4,7,6,194
Delhi,2020-07-13,86.1,464.9,164.7,31.3,190.2,6.8,4.71,15.3,76.5,0.21,14.68,8.37,485.5,Satisfactory,31.804166666666664,66.20833333333333,2.2183333333333333,273.9166666666667,0.2,7,0,195
Delhi,2020-07-14,468.3,395.6,193.6,113.1,67.2,16.2,8.65,1.8,157.1,19.41,10.43,8.45,147.1,Poor,33.02916666666667,62.583333333333336,1.8645833333333333,201.79166666666666,0.0,7,1,196
Delhi,2020-07-15,210.3,514.4,191.2,64.3,114.5,9.7,9.43,17.7,163.8,3.29,21.24,0.39,377.9,Very Poor,31.71666666666667,68.79166666666667,4.050833333333333,102.08333333333333,0.0,7,2,197
Delhi,2020-07-16,282.1,538.9,85.5,29.0,171.5,20.1,6.98,27.5,42.4,2.73,7.68,8.14,173.7,Severe,30.616666666666664,74.16666666666667,3.72875,100.16666666666667,6.3,7,3,198
Delhi,2020-07-17,425.4,92.8,76.0,96.4,221.8,43.5,8.53,5.7,118.8,3.1,11.25,7.64,105.0,Poor,31.241666666666664,73.33333333333333,3.202083333333333,111.91666666666667,6.6,7,4,199
Delhi,2020-07-18,9.6,237.3,182.2,94.4,47.7,41.3,4.81,24.8,198.2,10.25,5.25,0.9,410.3,Satisfactory,31.316666666666666,75.83333333333333,2.75625,107.20833333333333,1.9,7,5,200
Delhi,2020-07-19,115.8,398.0,145.4,49.2,146.1,36.3,5.77,61.8,33.7,19.75,11.2,8.48,423.3,Poor,30.504166666666666,81.29166666666667,2.5220833333333332,231.5,11.5,7,6,201
Delhi,2020-07-20,233.0,278.5,39.0,58.5,147.6,49.6,2.39,60.8,49.4,0.82,1.21,4.34,20.5,Moderate,29.304166666666664,80.08333333333333,2.93875,242.875,10.3,7,0,202
Delhi,2020-07-21,129.7,500.7,8.3,82.9,80.5,3.6,1.14,53.7,195.2,7.45,23.43,4.32,420.0,Very Poor,28.116666666666664,83.25,1.9141666666666666,165.125,13.9,7,1,203
Delhi,2020-07-22,43.0,4.7,109.8,101.9,123.2,29.4,9.73,28.2,195.1,3.38,27.93,3.86,373.3,Satisfactory,27.2625,86.375,2.2183333333333333,259.375,19.1,7,2,204
Delhi,2020-07-23,291.3,229.1,94.6,94.5,26.9,42.8,0.38,0.5,170.3,8.98,18.86,7.46,433.3,Poor,28.570833333333336,79.29166666666667,1.6883333333333335,248.54166666666666,0.30000000000000004,7,3,205
Delhi,2020-07-24,404.1,137.9,42.5,4.1,217.7,2.8,0.48,15.3,136.8,2.03,16.68,9.69,101.6,Satisfactory,28.90833333333333,78.66666666666667,2.3925,108.33333333333333,0.8,7,4,206
Delhi,2020-07-25,88.0,232.9,153.1,88.6,70.3,46.3,2.0,73.2,104.6,6.93,27.87,5.54,226.3,Moderate,28.879166666666666,82.0,2.7274999999999996,110.0,1.2,7,5,207
Delhi,2020-07-26,466.1,187.3,116.4,118.9,39.2,0.9,6.58,0.3,68.0,6.0,16.81,4.78,420.0,Very Poor,29.858333333333334,81.54166666666667,1.6445833333333333,131.95833333333334,2.0,7,6,208
Delhi,2020-07-27,53.5,252.2,197.5,111.8,170.3,29.7,5.46,87.5,57.9,3.52,28.86,8.13,91.2,Moderate,31.066666666666666,76.83333333333333,2.620416666666667,260.6666666666667,1.8,7,0,209
Delhi,2020-07-28,110.1,270.1,99.1,46.9,132.9,45.4,9.5,19.1,27.9,16.2,3.42,9.59,186.7,Very Poor,31.84166666666667,68.79166666666667,3.5095833333333335,251.875,0.39999999999999997,7,1,210
Delhi,2020-07-29,268.1,468.5,80.9,38.0,162.7,5.6,8.71,16.4,73.5,18.84,10.88,4.7,462.0,Satisfactory,30.375,74.875,2.7266666666666666,159.04166666666666,0.30000000000000004,7,2,211
Delhi,2020-07-30,317.3,85.4,182.9,137.7,189.1,47.9,4.06,58.8,68.9,4.43,2.14,9.62,174.4,Severe,28.858333333333334,80.45833333333333,2.0508333333333333,156.20833333333334,5.8999999999999995,7,3,212
Delhi,2020-07-31,404.2,72.0,16.6,76.1,4.4,19.5,7.38,35.5,86.5,11.49,23.94,0.82,15.6,Severe,29.070833333333336,85.45833333333333,1.8270833333333334,113.83333333333333,13.1,7,4,213
Delhi,2020-08-01,406.9,466.5,188.7,41.0,80.4,38.7,7.64,6.4,110.0,13.85,21.65,8.66,467.3,Very Poor,29.270833333333332,85.25,1.5783333333333334,147.04166666666666,2.4,8,5,214
Delhi,2020-08-02,60.0,517.9,119.0,147.8,179.8,34.7,3.61,44.2,53.6,6.35,3.94,5.55,128.2,Satisfactory,30.979166666666668,78.08333333333333,2.2095833333333332,254.04166666666666,0.1,8,6,215
Delhi,2020-08-03,209.3,328.3,179.2,39.5,64.5,35.1,6.58,59.6,180.6,1.2,28.87,2.31,436.3,Satisfactory,31.424999999999997,76.75,2.2175,235.70833333333334,1.9,8,0,216
Delhi,2020-08-04,487.2,5.0,157.2,28.0,133.4,29.1,3.53,55.3,94.7,2.58,12.69,4.17,99.2,Severe,31.458333333333332,76.54166666666667,2.0483333333333333,178.70833333333334,1.8,8,1,217
Delhi,2020-08-05,495.8,277.7,180.3,149.7,136.5,5.9,2.99,82.8,162.0,13.68,27.67,9.23,88.2,Poor,30.599999999999998,80.08333333333333,2.7595833333333335,113.75,1.2,8,2,218
Delhi,2020-08-06,379.4,515.6,146.1,43.8,242.1,28.2,1.94,94.1,164.6,3.28,6.96,9.82,60.6,Severe,30.983333333333334,70.75,6.182083333333334,92.41666666666667,0.1,8,3,219
Delhi,2020-08-07,366.2,425.9,163.0,128.8,103.2,13.1,3.07,51.7,117.0,6.91,27.81,8.93,495.3,Good,30.083333333333332,76.91666666666667,4.3225,115.91666666666667,0.6000000000000001,8,4,220
Delhi,2020-08-08,398.8,390.7,29.0,144.6,80.3,10.0,1.88,64.6,67.6,18.99,22.63,9.48,110.0,Moderate,30.929166666666664,79.58333333333333,0.9904166666666666,196.5,1.9000000000000001,8,5,221
Delhi,2020-08-09,215.7,80.8,71.3,13.5,200.3,22.0,6.12,47.6,199.9,2.74,10.22,1.92,170.3,Severe,29.858333333333334,83.75,1.4866666666666666,140.79166666666666,17.7,8,6,222
Delhi,2020-08-10,455.3,159.5,72.8,93.6,204.7,17.4,9.86,58.4,174.5,7.12,22.78,5.1,117.9,Good,28.795833333333334,87.33333333333333,2.4345833333333333,114.16666666666667,5.4,8,0,223
Delhi,2020-08-11,211.5,166.0,156.1,129.1,220.1,2.0,6.01,23.7,41.9,15.63,7.96,6.07,289.7,Satisfactory,29.087500000000002,87.45833333333333,1.7474999999999998,213.16666666666666,15.9,8,1,224
Delhi,2020-08-12,289.2,558.2,71.4,70.3,236.0,32.9,2.4,76.5,53.2,3.6,24.65,1.69,175.0,Very Poor,29.90833333333333,83.5,2.9804166666666667,249.79166666666666,3.2,8,2,225
Delhi,2020-08-13,238.2,48.9,57.9,51.6,1.3,5.6,1.77,29.0,104.3,4.85,11.47,0.72,34.0,Satisfactory,26.733333333333334,94.79166666666667,2.2529166666666667,115.5,64.3,8,3,226
Delhi,2020-08-14,414.1,101.3,81.0,44.5,187.8,43.0,7.08,44.6,109.7,13.5,8.63,9.1,127.2,Satisfactory,27.633333333333336,89.29166666666667,3.4133333333333336,98.04166666666667,7.5,8,4,227
Delhi,2020-08-15,485.7,257.1,198.8,128.9,28.6,23.9,1.07,72.6,108.6,3.07,13.61,4.21,497.9,Moderate,28.974999999999998,86.16666666666667,2.8854166666666665,113.54166666666667,3.9000000000000004,8,5,228
